date,county,precip_mm,soil_moisture_m3m3,wind_speed_kmh,tmax_approx_c
2023-08-12,Stanislaus,0.0,0.137,14.8,38.0
2023-08-13,Stanislaus,0.0,0.137,14.2,39.3
2023-08-14,Stanislaus,0.0,0.137,16.8,41.5
2023-08-15,Stanislaus,0.0,0.137,14.7,42.5
2023-08-16,Stanislaus,0.0,0.137,13.0,43.3
2023-08-17,Stanislaus,0.0,0.137,22.7,42.0
2023-08-18,Stanislaus,0.0,0.137,15.9,37.2
2023-08-19,Stanislaus,0.6,0.13720833333333335,16.9,38.5
2023-08-20,Stanislaus,1.1,0.1401666666666667,12.6,33.9
2023-08-21,Stanislaus,0.0,0.13875,21.2,32.0
2023-08-22,Stanislaus,0.0,0.14191666666666666,17.3,34.2
2023-08-23,Stanislaus,0.0,0.140625,12.9,37.4
2023-08-24,Stanislaus,0.0,0.13958333333333336,19.9,38.5
2023-08-25,Stanislaus,0.0,0.139,16.4,35.5
2023-08-26,Stanislaus,0.0,0.138375,14.8,36.5
2023-08-27,Stanislaus,0.0,0.138,14.4,36.5
2023-08-28,Stanislaus,0.0,0.138,13.5,38.3
2023-08-29,Stanislaus,0.0,0.13762500000000003,17.5,35.8
2023-08-30,Stanislaus,0.0,0.1365,15.1,38.0
2023-08-31,Stanislaus,0.0,0.137,21.1,36.8
2023-09-01,Stanislaus,0.0,0.13729166666666667,20.7,30.9
2023-09-02,Stanislaus,0.9,0.149,14.9,28.2
2023-09-03,Stanislaus,5.3,0.20041666666666666,17.0,26.1
2023-09-04,Stanislaus,0.0,0.18862500000000001,16.0,30.0
2023-09-05,Stanislaus,0.0,0.17591666666666664,13.5,33.1
2023-09-06,Stanislaus,0.0,0.16508333333333333,11.3,33.0
2023-09-07,Stanislaus,0.0,0.15795833333333334,11.4,34.0
2023-09-08,Stanislaus,0.0,0.154,14.0,35.9
2023-09-09,Stanislaus,0.1,0.15029166666666666,12.6,33.3
2023-09-10,Stanislaus,0.0,0.15008333333333332,12.6,34.9
2023-09-11,Stanislaus,0.0,0.147875,13.2,35.5
2023-09-12,Stanislaus,0.0,0.14570833333333333,12.6,33.8
2023-09-13,Stanislaus,0.0,0.1423333333333333,12.1,34.5
2023-09-14,Stanislaus,0.0,0.14066666666666666,14.9,35.1
2023-09-15,Stanislaus,0.0,0.13920833333333335,14.3,33.8
2023-09-16,Stanislaus,0.0,0.13633333333333333,16.6,31.9
2023-09-17,Stanislaus,0.0,0.13104166666666667,18.4,29.6
2023-09-18,Stanislaus,0.0,0.131375,19.2,30.0
2023-09-19,Stanislaus,0.0,0.12983333333333333,14.1,30.8
2023-09-20,Stanislaus,0.0,0.128,17.3,31.1
2023-09-21,Stanislaus,0.0,0.13283333333333333,12.9,29.4
2023-09-22,Stanislaus,0.0,0.13795833333333335,11.2,29.0
2023-09-23,Stanislaus,0.0,0.1345,12.6,29.8
2023-09-24,Stanislaus,0.0,0.137,18.7,30.9
2023-09-25,Stanislaus,0.0,0.137,14.8,29.2
2023-09-26,Stanislaus,0.0,0.137,16.8,28.4
2023-09-27,Stanislaus,0.0,0.137,19.1,29.6
2023-09-28,Stanislaus,0.0,0.137,16.6,30.0
2023-09-29,Stanislaus,0.0,0.137,26.1,29.5
2023-09-30,Stanislaus,2.1,0.14904166666666666,12.0,22.8
2023-10-01,Stanislaus,3.0,0.17320833333333333,12.5,24.5
2023-10-02,Stanislaus,0.0,0.16825,12.1,26.5
2023-10-03,Stanislaus,0.0,0.16379166666666667,9.0,28.6
2023-10-04,Stanislaus,0.0,0.16116666666666668,8.7,31.2
2023-10-05,Stanislaus,0.0,0.15795833333333334,10.5,34.0
2023-10-06,Stanislaus,0.0,0.15733333333333333,9.0,34.8
2023-10-07,Stanislaus,0.0,0.15691666666666668,8.6,35.3
2023-10-08,Stanislaus,0.0,0.15208333333333332,13.0,36.2
2023-10-09,Stanislaus,0.0,0.14945833333333333,15.0,24.5
2023-10-10,Stanislaus,0.2,0.14641666666666667,15.1,25.8
2023-10-11,Stanislaus,0.0,0.14620833333333333,24.6,23.3
2023-10-12,Stanislaus,0.0,0.14820833333333333,20.5,25.2
2023-10-13,Stanislaus,0.0,0.14758333333333332,18.4,29.0
2023-10-14,Stanislaus,0.0,0.14420833333333333,10.7,29.0
2023-10-15,Stanislaus,0.0,0.14454166666666665,10.1,29.5
2023-10-16,Stanislaus,0.0,0.13379166666666667,15.0,28.6
2023-10-17,Stanislaus,0.0,0.13,14.0,29.1
2023-10-18,Stanislaus,0.0,0.13158333333333336,8.7,31.4
2023-10-19,Stanislaus,0.0,0.1345,9.8,34.0
2023-10-20,Stanislaus,0.0,0.132875,11.9,31.5
2023-10-21,Stanislaus,0.0,0.13629166666666667,15.6,26.2
2023-10-22,Stanislaus,6.8,0.164,15.7,25.2
2023-10-23,Stanislaus,0.2,0.23275,17.9,24.6
2023-10-24,Stanislaus,0.0,0.2167916666666667,9.8,24.4
2023-10-25,Stanislaus,0.0,0.20866666666666667,18.5,23.4
2023-10-26,Stanislaus,0.0,0.20466666666666666,14.7,19.1
2023-10-27,Stanislaus,0.0,0.19691666666666666,9.5,20.4
2023-10-28,Stanislaus,0.0,0.19004166666666666,17.4,19.4
2023-10-29,Stanislaus,0.0,0.18670833333333334,10.9,21.2
2023-10-30,Stanislaus,0.0,0.18154166666666668,6.6,21.8
2023-10-31,Stanislaus,0.0,0.17604166666666665,10.0,21.6
2023-11-01,Stanislaus,0.0,0.17916666666666667,8.0,23.1
2023-11-02,Stanislaus,0.0,0.18099999999999997,10.5,24.6
2023-11-03,Stanislaus,0.0,0.17737499999999998,11.6,24.7
2023-11-04,Stanislaus,0.0,0.16483333333333333,13.6,27.0
2023-11-05,Stanislaus,0.0,0.15012499999999998,11.6,23.0
2023-11-06,Stanislaus,3.1,0.15841666666666668,12.9,23.5
2023-11-07,Stanislaus,0.0,0.17720833333333333,18.4,19.0
2023-11-08,Stanislaus,0.0,0.16941666666666666,18.6,19.6
2023-11-09,Stanislaus,0.0,0.16737500000000002,6.9,19.1
2023-11-10,Stanislaus,0.0,0.16591666666666668,9.9,20.1
2023-11-11,Stanislaus,0.0,0.16,7.0,21.2
2023-11-12,Stanislaus,0.0,0.15220833333333333,12.6,24.0
2023-11-13,Stanislaus,0.0,0.15091666666666667,10.0,22.1
2023-11-14,Stanislaus,0.0,0.15041666666666667,10.6,23.8
2023-11-15,Stanislaus,5.4,0.16191666666666668,20.9,20.0
2023-11-16,Stanislaus,4.0,0.19933333333333333,10.3,22.0
2023-11-17,Stanislaus,1.1,0.19104166666666667,16.8,20.1
2023-11-18,Stanislaus,3.2,0.20970833333333336,23.1,20.2
2023-11-19,Stanislaus,0.3,0.2582916666666667,22.7,16.6
2023-11-20,Stanislaus,0.0,0.24875,21.9,16.5
2023-11-21,Stanislaus,0.0,0.2316666666666667,8.3,18.6
2023-11-22,Stanislaus,0.0,0.22491666666666665,9.2,18.5
2023-11-23,Stanislaus,0.0,0.21637499999999998,16.0,18.5
2023-11-24,Stanislaus,0.0,0.20654166666666665,19.3,15.1
2023-11-25,Stanislaus,0.0,0.194375,11.0,15.9
2023-11-26,Stanislaus,0.0,0.18804166666666666,6.6,15.6
2023-11-27,Stanislaus,0.0,0.18491666666666665,10.9,16.1
2023-11-28,Stanislaus,0.0,0.1814583333333333,8.4,17.9
2023-11-29,Stanislaus,0.0,0.17875,11.1,15.5
2023-11-30,Stanislaus,0.0,0.171,14.9,17.9
2023-12-01,Stanislaus,0.0,0.16583333333333336,12.6,16.3
2023-12-02,Stanislaus,0.2,0.16445833333333335,10.0,17.5
2023-12-03,Stanislaus,0.0,0.163125,6.6,19.2
2023-12-04,Stanislaus,0.0,0.16145833333333334,7.5,18.2
2023-12-05,Stanislaus,0.0,0.15937500000000002,8.9,18.1
2023-12-06,Stanislaus,1.3,0.161625,14.0,18.2
2023-12-07,Stanislaus,0.4,0.16695833333333332,16.1,16.9
2023-12-08,Stanislaus,0.0,0.16425,20.0,13.4
2023-12-09,Stanislaus,0.0,0.16320833333333334,9.4,13.6
2023-12-10,Stanislaus,0.0,0.16133333333333333,8.9,14.4
2023-12-11,Stanislaus,0.0,0.15779166666666666,9.6,15.1
2023-12-12,Stanislaus,0.0,0.156,9.5,14.4
2023-12-13,Stanislaus,0.0,0.146125,7.2,16.0
2023-12-14,Stanislaus,0.0,0.14725,10.4,16.1
2023-12-15,Stanislaus,0.0,0.15291666666666667,8.9,16.1
2023-12-16,Stanislaus,0.0,0.145,9.5,18.3
2023-12-17,Stanislaus,1.8,0.20091666666666666,10.8,15.1
2023-12-18,Stanislaus,5.3,0.3521666666666667,21.1,18.2
2023-12-19,Stanislaus,21.6,0.382625,18.6,17.6
2023-12-20,Stanislaus,31.4,0.400375,17.6,16.8
2023-12-21,Stanislaus,0.3,0.36966666666666664,14.2,16.1
2023-12-22,Stanislaus,0.0,0.34591666666666665,16.5,18.0
2023-12-23,Stanislaus,0.0,0.32745833333333335,8.9,13.2
2023-12-24,Stanislaus,0.0,0.31145833333333334,8.7,12.5
2023-12-25,Stanislaus,0.0,0.304375,7.2,11.9
2023-12-26,Stanislaus,0.0,0.2955,10.0,12.9
2023-12-27,Stanislaus,15.7,0.31945833333333334,15.3,16.3
2023-12-28,Stanislaus,2.2,0.3809166666666666,10.8,17.1
2023-12-29,Stanislaus,2.3,0.350875,18.1,18.9
2023-12-30,Stanislaus,17.5,0.408625,8.4,15.4
2023-12-31,Stanislaus,0.2,0.3737083333333333,8.7,14.2
2024-01-01,Stanislaus,0.0,0.35637499999999994,13.5,14.7
2024-01-02,Stanislaus,12.6,0.3571666666666667,16.5,14.8
2024-01-03,Stanislaus,7.0,0.4063333333333334,11.2,12.6
2024-01-04,Stanislaus,0.0,0.37162500000000004,15.4,13.6
2024-01-05,Stanislaus,0.0,0.35325,17.1,13.7
2024-01-06,Stanislaus,7.8,0.35650000000000004,15.0,8.8
2024-01-07,Stanislaus,0.0,0.3621666666666667,20.9,10.3
2024-01-08,Stanislaus,0.0,0.3349166666666667,12.8,10.3
2024-01-09,Stanislaus,0.3,0.324875,11.9,10.1
2024-01-10,Stanislaus,4.2,0.321,19.4,11.2
2024-01-11,Stanislaus,0.0,0.3245416666666667,21.1,10.6
2024-01-12,Stanislaus,0.0,0.3110833333333333,9.2,11.2
2024-01-13,Stanislaus,6.4,0.328625,16.5,8.1
2024-01-14,Stanislaus,3.8,0.37504166666666666,16.8,15.3
2024-01-15,Stanislaus,0.0,0.339,7.7,11.4
2024-01-16,Stanislaus,10.0,0.34004166666666663,15.5,12.4
2024-01-17,Stanislaus,3.6,0.379375,13.8,16.0
2024-01-18,Stanislaus,0.0,0.34829166666666667,10.0,13.8
2024-01-19,Stanislaus,7.1,0.3442083333333334,15.9,17.6
2024-01-20,Stanislaus,9.1,0.4047083333333334,21.9,17.5
2024-01-21,Stanislaus,5.7,0.40820833333333334,21.0,17.4
2024-01-22,Stanislaus,33.5,0.42695833333333333,20.4,14.9
2024-01-23,Stanislaus,0.2,0.399,14.3,15.2
2024-01-24,Stanislaus,9.1,0.40549999999999997,17.4,13.1
2024-01-25,Stanislaus,0.1,0.3890416666666667,13.6,15.9
2024-01-26,Stanislaus,0.0,0.37316666666666665,8.9,16.1
2024-01-27,Stanislaus,0.0,0.3657916666666667,7.4,15.1
2024-01-28,Stanislaus,0.1,0.3553333333333333,8.5,17.9
2024-01-29,Stanislaus,0.0,0.34320833333333334,8.7,20.1
2024-01-30,Stanislaus,0.0,0.33641666666666664,9.9,20.6
2024-01-31,Stanislaus,5.1,0.323125,31.2,16.4
2024-02-01,Stanislaus,20.5,0.412375,33.4,15.9
2024-02-02,Stanislaus,6.5,0.41595833333333326,11.3,12.9
2024-02-03,Stanislaus,2.3,0.40137500000000004,12.1,13.6
2024-02-04,Stanislaus,30.8,0.42775,43.4,15.1
2024-02-05,Stanislaus,4.8,0.41558333333333336,27.9,14.9
2024-02-06,Stanislaus,0.9,0.40475,10.8,13.4
2024-02-07,Stanislaus,14.4,0.41083333333333333,18.1,10.1
2024-02-08,Stanislaus,0.5,0.408125,10.6,11.2
2024-02-09,Stanislaus,0.0,0.3892083333333334,13.5,12.8
2024-02-10,Stanislaus,0.0,0.3765416666666667,17.9,13.1
2024-02-11,Stanislaus,0.0,0.36166666666666664,9.3,14.4
2024-02-12,Stanislaus,0.0,0.3545416666666667,7.9,14.8
2024-02-13,Stanislaus,0.0,0.3475,7.4,15.4
2024-02-14,Stanislaus,0.9,0.3465,15.8,16.1
2024-02-15,Stanislaus,2.1,0.3805416666666667,10.9,17.1
2024-02-16,Stanislaus,0.0,0.369,9.0,16.1
2024-02-17,Stanislaus,4.5,0.36954166666666666,28.3,15.2
2024-02-18,Stanislaus,15.7,0.38675,27.2,19.1
2024-02-19,Stanislaus,17.3,0.4234583333333333,25.6,17.2
2024-02-20,Stanislaus,2.5,0.40850000000000003,12.2,17.9
2024-02-21,Stanislaus,1.3,0.40170833333333333,11.5,16.5
2024-02-22,Stanislaus,0.0,0.381,10.1,16.8
2024-02-23,Stanislaus,0.0,0.3700833333333333,9.5,16.5
2024-02-24,Stanislaus,0.0,0.36366666666666664,8.9,19.3
2024-02-25,Stanislaus,0.0,0.35908333333333337,9.6,19.5
2024-02-26,Stanislaus,0.9,0.34824999999999995,11.0,17.8
2024-02-27,Stanislaus,0.6,0.36516666666666664,16.8,15.2
2024-02-28,Stanislaus,0.0,0.35175,9.8,17.8
2024-02-29,Stanislaus,0.3,0.32875000000000004,21.6,17.0
2024-03-01,Stanislaus,13.2,0.39279166666666665,23.8,14.8
2024-03-02,Stanislaus,8.1,0.3880416666666667,20.1,13.1
2024-03-03,Stanislaus,4.2,0.39366666666666666,15.3,12.9
2024-03-04,Stanislaus,0.1,0.37274999999999997,7.2,14.4
2024-03-05,Stanislaus,0.0,0.355375,13.8,16.2
2024-03-06,Stanislaus,0.0,0.34008333333333335,13.2,16.0
2024-03-07,Stanislaus,0.4,0.33116666666666666,17.1,16.3
2024-03-08,Stanislaus,0.0,0.32054166666666667,11.1,17.0
2024-03-09,Stanislaus,0.0,0.3087083333333333,10.8,17.8
2024-03-10,Stanislaus,0.0,0.3002916666666667,7.9,17.2
2024-03-11,Stanislaus,1.4,0.30754166666666666,14.6,16.5
2024-03-12,Stanislaus,4.7,0.32179166666666664,13.9,16.4
2024-03-13,Stanislaus,0.0,0.32275000000000004,25.5,17.6
2024-03-14,Stanislaus,0.0,0.30454166666666665,27.3,17.6
2024-03-15,Stanislaus,0.0,0.287875,23.7,20.6
2024-03-16,Stanislaus,0.0,0.27987500000000004,10.8,20.7
2024-03-17,Stanislaus,0.0,0.264,9.2,20.8
2024-03-18,Stanislaus,0.0,0.2534166666666667,8.9,22.0
2024-03-19,Stanislaus,0.0,0.24654166666666666,12.2,23.0
2024-03-20,Stanislaus,0.0,0.23779166666666665,15.4,23.0
2024-03-21,Stanislaus,0.0,0.22741666666666668,13.2,22.1
2024-03-22,Stanislaus,3.5,0.21995833333333334,15.4,22.5
2024-03-23,Stanislaus,7.7,0.33195833333333336,15.5,15.9
2024-03-24,Stanislaus,2.7,0.35175,15.4,15.4
2024-03-25,Stanislaus,0.2,0.3154166666666667,17.7,18.0
2024-03-26,Stanislaus,0.0,0.2957083333333333,10.2,19.0
2024-03-27,Stanislaus,5.8,0.2930833333333333,13.4,18.5
2024-03-28,Stanislaus,5.3,0.32875,18.4,16.8
2024-03-29,Stanislaus,16.4,0.33641666666666664,21.6,13.8
2024-03-30,Stanislaus,3.9,0.38070833333333337,17.4,16.5
2024-03-31,Stanislaus,0.1,0.3428333333333333,9.7,17.8
2024-04-01,Stanislaus,0.0,0.31875000000000003,11.0,19.6
2024-04-02,Stanislaus,0.0,0.3057083333333333,11.1,23.1
2024-04-03,Stanislaus,0.0,0.29866666666666664,21.4,23.1
2024-04-04,Stanislaus,8.6,0.31266666666666665,23.4,11.8
2024-04-05,Stanislaus,3.1,0.35841666666666666,12.0,11.6
2024-04-06,Stanislaus,0.0,0.3345,13.7,15.9
2024-04-07,Stanislaus,0.0,0.311,15.1,16.4
2024-04-08,Stanislaus,0.0,0.2975,18.4,20.6
2024-04-09,Stanislaus,0.0,0.28933333333333333,8.9,22.0
2024-04-10,Stanislaus,0.0,0.27725,9.3,24.8
2024-04-11,Stanislaus,0.0,0.26175,9.4,27.2
2024-04-12,Stanislaus,0.0,0.24325,11.7,24.1
2024-04-13,Stanislaus,17.5,0.31425,21.4,13.4
2024-04-14,Stanislaus,9.4,0.38525000000000004,15.1,15.9
2024-04-15,Stanislaus,0.1,0.3440833333333333,15.3,17.6
2024-04-16,Stanislaus,0.0,0.3156666666666667,10.2,22.4
2024-04-17,Stanislaus,0.0,0.29633333333333334,10.5,24.5
2024-04-18,Stanislaus,0.0,0.2788333333333333,10.2,26.5
2024-04-19,Stanislaus,0.0,0.26433333333333336,13.7,25.8
2024-04-20,Stanislaus,0.0,0.24204166666666668,14.4,25.9
2024-04-21,Stanislaus,0.0,0.22520833333333334,11.1,27.2
2024-04-22,Stanislaus,0.0,0.20683333333333334,14.5,29.3
2024-04-23,Stanislaus,0.0,0.1925416666666667,18.4,23.1
2024-04-24,Stanislaus,0.0,0.19316666666666668,16.3,22.4
2024-04-25,Stanislaus,0.3,0.1975416666666667,20.6,21.2
2024-04-26,Stanislaus,0.8,0.20066666666666666,23.7,20.0
2024-04-27,Stanislaus,0.0,0.20099999999999998,14.7,23.1
2024-04-28,Stanislaus,0.0,0.19158333333333333,16.9,24.9
2024-04-29,Stanislaus,0.0,0.18333333333333335,20.9,24.6
2024-04-30,Stanislaus,0.0,0.17641666666666667,18.5,24.9
2024-05-01,Stanislaus,0.0,0.16966666666666666,22.0,26.6
2024-05-02,Stanislaus,0.0,0.164,18.5,27.3
2024-05-03,Stanislaus,0.0,0.160125,19.2,27.6
2024-05-04,Stanislaus,19.2,0.23166666666666666,17.9,15.8
2024-05-05,Stanislaus,0.0,0.28920833333333335,20.1,18.7
2024-05-06,Stanislaus,0.0,0.2644166666666667,17.7,21.3
2024-05-07,Stanislaus,0.0,0.236125,19.3,23.0
2024-05-08,Stanislaus,0.0,0.21383333333333332,22.2,25.8
2024-05-09,Stanislaus,0.0,0.19141666666666668,11.9,28.9
2024-05-10,Stanislaus,0.0,0.16979166666666667,11.9,31.0
2024-05-11,Stanislaus,0.0,0.16708333333333333,15.3,33.5
2024-05-12,Stanislaus,0.0,0.16525,16.1,32.8
2024-05-13,Stanislaus,0.0,0.15770833333333334,15.9,30.6
2024-05-14,Stanislaus,0.0,0.15245833333333333,16.5,32.4
2024-05-15,Stanislaus,0.0,0.14745833333333333,19.2,33.0
2024-05-16,Stanislaus,0.0,0.14929166666666666,14.8,31.9
2024-05-17,Stanislaus,0.0,0.15045833333333333,13.0,29.6
2024-05-18,Stanislaus,0.0,0.15241666666666667,15.3,30.5
2024-05-19,Stanislaus,0.0,0.14908333333333332,17.1,29.8
2024-05-20,Stanislaus,0.0,0.14275,16.8,29.1
2024-05-21,Stanislaus,0.0,0.1443333333333333,14.0,30.9
2024-05-22,Stanislaus,0.0,0.14812499999999998,15.9,30.9
2024-05-23,Stanislaus,0.0,0.14579166666666665,16.8,29.5
2024-05-24,Stanislaus,0.0,0.1443333333333333,16.9,27.1
2024-05-25,Stanislaus,0.0,0.14325,21.3,25.6
2024-05-26,Stanislaus,0.0,0.1415,13.0,29.1
2024-05-27,Stanislaus,0.0,0.14,16.8,31.6
2024-05-28,Stanislaus,0.0,0.13954166666666667,23.7,31.4
2024-05-29,Stanislaus,0.0,0.1385,17.9,32.0
2024-05-30,Stanislaus,0.0,0.1386666666666667,15.1,33.9
2024-05-31,Stanislaus,0.0,0.138,20.0,36.4
2024-06-01,Stanislaus,0.0,0.138,22.7,33.0
2024-06-02,Stanislaus,0.0,0.138,17.6,31.0
2024-06-03,Stanislaus,0.0,0.138,22.3,28.2
2024-06-04,Stanislaus,0.0,0.13825,25.1,39.6
2024-06-05,Stanislaus,0.0,0.140125,13.3,40.3
2024-06-06,Stanislaus,0.0,0.13895833333333335,18.8,40.3
2024-06-07,Stanislaus,0.0,0.138,20.6,38.2
2024-06-08,Stanislaus,0.0,0.138,18.2,33.2
2024-06-09,Stanislaus,0.0,0.138,18.0,33.0
2024-06-10,Stanislaus,0.0,0.1376666666666667,14.5,36.2
2024-06-11,Stanislaus,0.0,0.137,11.8,39.7
2024-06-12,Stanislaus,0.0,0.137,19.2,39.5
2024-06-13,Stanislaus,0.0,0.137,17.9,35.3
2024-06-14,Stanislaus,0.0,0.1365,21.0,35.8
2024-06-15,Stanislaus,0.0,0.137,18.4,33.2
2024-06-16,Stanislaus,0.0,0.137,22.6,33.2
2024-06-17,Stanislaus,0.0,0.137,24.5,31.0
2024-06-18,Stanislaus,0.0,0.13525,15.3,32.8
2024-06-19,Stanislaus,0.0,0.13525,19.0,33.0
2024-06-20,Stanislaus,0.0,0.137,17.1,34.6
2024-06-21,Stanislaus,0.0,0.137,13.9,36.8
2024-06-22,Stanislaus,0.0,0.137,11.4,41.7
2024-06-23,Stanislaus,0.0,0.137,19.2,42.2
2024-06-24,Stanislaus,0.0,0.137,16.1,41.8
2024-06-25,Stanislaus,0.0,0.137,20.9,39.8
2024-06-26,Stanislaus,0.0,0.137,20.7,35.3
2024-06-27,Stanislaus,0.0,0.137,13.7,35.0
2024-06-28,Stanislaus,0.0,0.137,15.3,37.5
2024-06-29,Stanislaus,0.0,0.137,18.2,38.0
2024-06-30,Stanislaus,0.0,0.137,18.2,38.0
2024-07-01,Stanislaus,0.0,0.137,16.2,39.8
2024-07-02,Stanislaus,0.0,0.137,12.2,43.1
2024-07-03,Stanislaus,0.0,0.137,11.4,44.8
2024-07-04,Stanislaus,0.0,0.137,16.8,44.2
2024-07-05,Stanislaus,0.0,0.137,16.6,44.5
2024-07-06,Stanislaus,0.0,0.137,11.9,46.7
2024-07-07,Stanislaus,0.0,0.137,18.9,45.7
2024-07-08,Stanislaus,0.0,0.137,19.6,43.6
2024-07-09,Stanislaus,0.0,0.137,15.0,41.3
2024-07-10,Stanislaus,0.0,0.137,12.2,44.0
2024-07-11,Stanislaus,0.0,0.137,13.2,46.8
2024-07-12,Stanislaus,0.0,0.137,16.5,46.5
2024-07-13,Stanislaus,0.0,0.137,19.9,43.8
2024-07-14,Stanislaus,0.0,0.137,17.4,41.0
2024-07-15,Stanislaus,0.0,0.137,18.3,38.1
2024-07-16,Stanislaus,0.0,0.137,18.9,36.3
2024-07-17,Stanislaus,0.0,0.137,16.4,36.7
2024-07-18,Stanislaus,0.0,0.137,14.3,40.7
2024-07-19,Stanislaus,0.0,0.137,15.0,42.0
2024-07-20,Stanislaus,0.0,0.137,19.5,43.3
2024-07-21,Stanislaus,0.0,0.137,15.0,38.0
2024-07-22,Stanislaus,0.0,0.137,13.7,43.2
2024-07-23,Stanislaus,0.0,0.137,17.6,45.2
2024-07-24,Stanislaus,0.0,0.137,20.4,43.7
2024-07-25,Stanislaus,0.0,0.137,18.4,42.3
2024-07-26,Stanislaus,0.0,0.137,23.5,42.5
2024-07-27,Stanislaus,0.0,0.137,17.6,31.4
2024-07-28,Stanislaus,0.0,0.137,17.2,34.9
2024-07-29,Stanislaus,0.0,0.137,18.1,35.6
2024-07-30,Stanislaus,0.0,0.137,17.1,35.6
2024-07-31,Stanislaus,0.0,0.137,15.8,39.0
2024-08-01,Stanislaus,0.0,0.137,15.8,41.3
2024-08-02,Stanislaus,0.0,0.137,14.6,38.3
2024-08-03,Stanislaus,0.0,0.137,17.3,42.2
2024-08-04,Stanislaus,0.0,0.137,19.1,41.1
2024-08-05,Stanislaus,0.0,0.137,16.4,40.3
2024-08-06,Stanislaus,0.0,0.137,12.7,42.3
2024-08-07,Stanislaus,0.0,0.137,18.9,43.5
2024-08-08,Stanislaus,0.0,0.137,17.6,40.5
2024-08-09,Stanislaus,0.0,0.137,19.6,40.9
2024-08-10,Stanislaus,0.0,0.137,16.9,39.8
2024-08-11,Stanislaus,0.0,0.137,19.9,39.1
2024-08-12,Stanislaus,0.0,0.137,23.1,36.2
2024-08-13,Stanislaus,0.0,0.137,15.5,36.5
2024-08-14,Stanislaus,0.0,0.137,19.8,36.1
2024-08-15,Stanislaus,0.0,0.137,15.8,36.0
2024-08-16,Stanislaus,0.0,0.137,18.1,37.4
2024-08-17,Stanislaus,0.0,0.137,24.2,32.7
2024-08-18,Stanislaus,0.0,0.137,19.6,32.8
2024-08-19,Stanislaus,0.0,0.137,15.2,35.0
2024-08-20,Stanislaus,0.0,0.137,19.8,36.2
2024-08-21,Stanislaus,0.0,0.137,20.2,35.7
2024-08-22,Stanislaus,0.0,0.137,26.8,31.2
2024-08-23,Stanislaus,0.0,0.137,17.3,26.5
2024-08-24,Stanislaus,0.0,0.1405,19.4,28.3
2024-08-25,Stanislaus,0.0,0.14641666666666667,15.5,31.5
2024-08-26,Stanislaus,0.0,0.14904166666666666,8.0,35.5
2024-08-27,Stanislaus,0.0,0.1545,11.9,38.5
2024-08-28,Stanislaus,0.0,0.15195833333333333,18.6,39.5
2024-08-29,Stanislaus,0.0,0.14975,14.8,37.8
2024-08-30,Stanislaus,0.0,0.15308333333333332,16.3,37.7
2024-08-31,Stanislaus,0.0,0.15141666666666667,14.5,38.4
2024-09-01,Stanislaus,0.0,0.14741666666666667,18.6,36.0
2024-09-02,Stanislaus,0.0,0.14533333333333331,17.7,34.5
2024-09-03,Stanislaus,0.0,0.14783333333333334,12.0,38.7
2024-09-04,Stanislaus,0.0,0.14466666666666664,20.8,41.3
2024-09-05,Stanislaus,0.0,0.14220833333333333,15.8,41.2
2024-09-06,Stanislaus,0.0,0.14054166666666665,15.0,41.6
2024-09-07,Stanislaus,0.0,0.13933333333333334,14.6,40.9
2024-09-08,Stanislaus,0.0,0.1385,13.3,40.3
2024-09-09,Stanislaus,0.0,0.138,19.6,40.6
2024-09-10,Stanislaus,0.0,0.138,16.9,33.8
2024-09-11,Stanislaus,0.0,0.13762500000000003,20.6,31.4
2024-09-12,Stanislaus,0.0,0.13720833333333335,16.4,31.1
2024-09-13,Stanislaus,0.0,0.137,9.7,34.6
2024-09-14,Stanislaus,0.0,0.137,15.3,35.7
2024-09-15,Stanislaus,0.0,0.137,20.3,30.9
2024-09-16,Stanislaus,0.0,0.1375,10.4,23.9
2024-09-17,Stanislaus,0.0,0.145125,16.3,28.6
2024-09-18,Stanislaus,0.3,0.14825,12.1,26.2
2024-09-19,Stanislaus,0.0,0.14783333333333334,17.9,30.5
2024-09-20,Stanislaus,0.0,0.14529166666666665,12.8,32.5
2024-09-21,Stanislaus,0.0,0.14195833333333333,12.3,34.1
2024-09-22,Stanislaus,0.0,0.13970833333333332,11.6,34.8
2024-09-23,Stanislaus,0.0,0.132,8.7,37.3
2024-09-24,Stanislaus,0.0,0.132,15.8,40.0
2024-09-25,Stanislaus,0.0,0.1325,14.3,32.7
2024-09-26,Stanislaus,0.0,0.13325,12.4,33.2
2024-09-27,Stanislaus,0.0,0.13391666666666668,9.8,36.5
2024-09-28,Stanislaus,0.0,0.134,15.5,36.8
2024-09-29,Stanislaus,0.0,0.134,12.5,32.4
2024-09-30,Stanislaus,0.0,0.134,9.4,35.5
2024-10-01,Stanislaus,0.0,0.134,9.3,39.2
2024-10-02,Stanislaus,0.0,0.134,13.5,41.6
2024-10-03,Stanislaus,0.0,0.134,13.0,42.0
2024-10-04,Stanislaus,0.0,0.134,11.7,39.8
2024-10-05,Stanislaus,0.0,0.134,13.0,39.4
2024-10-06,Stanislaus,0.0,0.134,11.3,39.2
2024-10-07,Stanislaus,0.0,0.134,12.7,39.0
2024-10-08,Stanislaus,0.0,0.134,15.7,38.3
2024-10-09,Stanislaus,0.0,0.134,12.2,33.2
