date,county,pm10_ugm3
2023-12-04,Kings,76.0
2023-12-04,Madera,30.0
2023-12-04,Merced,34.0
2023-12-04,San Joaquin,19.333333333333332
2023-12-04,Stanislaus,26.5
2023-12-04,Tulare,36.0
2023-12-05,Fresno,40.25
2023-12-05,Kern,39.666666666666664
2023-12-05,Kings,67.0
2023-12-05,Madera,36.0
2023-12-05,Merced,45.0
2023-12-05,San Joaquin,26.333333333333332
2023-12-05,Stanislaus,39.0
2023-12-05,Tulare,51.0
2023-12-06,Fresno,39.75
2023-12-06,Kern,47.5
2023-12-06,Kings,74.0
2023-12-06,Madera,39.0
2023-12-06,Merced,32.0
2023-12-06,San Joaquin,25.333333333333332
2023-12-06,Stanislaus,34.0
2023-12-06,Tulare,45.0
2023-12-07,Fresno,11.0
2023-12-07,Kern,24.333333333333332
2023-12-07,Kings,26.5
2023-12-07,Madera,13.0
2023-12-07,Merced,12.0
2023-12-07,San Joaquin,12.0
2023-12-07,Stanislaus,13.5
2023-12-07,Tulare,23.0
2023-12-08,Fresno,18.333333333333332
2023-12-08,Kern,26.333333333333332
2023-12-08,Kings,31.0
2023-12-08,Madera,19.0
2023-12-08,Merced,19.0
2023-12-08,San Joaquin,9.5
2023-12-08,Stanislaus,12.0
2023-12-08,Tulare,35.0
2023-12-09,Fresno,32.333333333333336
2023-12-09,Kern,24.333333333333332
2023-12-09,Kings,37.0
2023-12-09,Madera,26.0
2023-12-09,Merced,33.0
2023-12-09,San Joaquin,20.0
2023-12-09,Stanislaus,21.0
2023-12-09,Tulare,42.0
2023-12-10,Fresno,31.0
2023-12-10,Kern,30.166666666666668
2023-12-10,Kings,41.0
2023-12-10,Madera,31.0
2023-12-10,Merced,34.0
2023-12-10,San Joaquin,29.0
2023-12-10,Stanislaus,29.0
2023-12-10,Tulare,45.0
2023-12-11,Fresno,44.666666666666664
2023-12-11,Kern,41.166666666666664
2023-12-11,Kings,61.0
2023-12-11,Madera,32.0
2023-12-11,Merced,35.0
2023-12-11,San Joaquin,31.5
2023-12-11,Stanislaus,35.5
2023-12-11,Tulare,53.0
2023-12-12,Fresno,46.333333333333336
2023-12-12,Kern,43.0
2023-12-12,Kings,77.5
2023-12-12,Madera,40.0
2023-12-12,Merced,35.0
2023-12-12,San Joaquin,29.5
2023-12-12,Stanislaus,37.5
2023-12-12,Tulare,81.0
2023-12-13,Fresno,71.0
2023-12-13,Kern,47.666666666666664
2023-12-13,Kings,94.0
2023-12-13,Madera,61.0
2023-12-13,Merced,53.0
2023-12-13,San Joaquin,41.666666666666664
2023-12-13,Stanislaus,57.5
2023-12-13,Tulare,72.0
2023-12-14,Fresno,74.75
2023-12-14,Kern,55.833333333333336
2023-12-14,Kings,108.0
2023-12-14,Madera,72.0
2023-12-14,Merced,72.0
2023-12-14,San Joaquin,52.333333333333336
2023-12-14,Stanislaus,65.5
2023-12-14,Tulare,78.0
2023-12-15,Fresno,72.25
2023-12-15,Kern,51.5
2023-12-15,Kings,115.0
2023-12-15,Madera,92.0
2023-12-15,Merced,75.0
2023-12-15,San Joaquin,50.333333333333336
2023-12-15,Stanislaus,60.5
2023-12-15,Tulare,82.0
2023-12-16,Fresno,54.25
2023-12-16,Kern,53.5
2023-12-16,Kings,107.0
2023-12-16,Madera,55.0
2023-12-16,Merced,59.0
2023-12-16,San Joaquin,48.333333333333336
2023-12-16,Stanislaus,64.5
2023-12-16,Tulare,75.0
2023-12-17,Fresno,55.25
2023-12-17,Kern,55.333333333333336
2023-12-17,Kings,102.0
2023-12-17,Madera,52.0
2023-12-17,Merced,52.0
2023-12-17,San Joaquin,43.0
2023-12-17,Stanislaus,56.5
2023-12-17,Tulare,72.0
2023-12-18,Fresno,55.5
2023-12-18,Kern,43.5
2023-12-18,Kings,84.0
2023-12-18,Madera,51.0
2023-12-18,Merced,40.0
2023-12-18,San Joaquin,20.666666666666668
2023-12-18,Stanislaus,29.0
2023-12-18,Tulare,57.0
2023-12-19,Fresno,5.5
2023-12-19,Kern,31.166666666666668
2023-12-19,Kings,10.5
2023-12-19,Madera,6.0
2023-12-19,Merced,5.0
2023-12-19,San Joaquin,9.0
2023-12-19,Stanislaus,8.0
2023-12-19,Tulare,8.0
2023-12-20,Fresno,5.5
2023-12-20,Kern,21.666666666666668
2023-12-20,Kings,10.5
2023-12-20,Madera,4.0
2023-12-20,Merced,6.0
2023-12-20,San Joaquin,7.333333333333333
2023-12-20,Stanislaus,7.5
2023-12-20,Tulare,8.0
2023-12-21,Fresno,8.5
2023-12-21,Kern,7.833333333333333
2023-12-21,Kings,10.0
2023-12-21,Madera,13.0
2023-12-21,Merced,20.0
2023-12-21,San Joaquin,10.666666666666666
2023-12-21,Stanislaus,14.5
2023-12-21,Tulare,13.0
2023-12-22,Fresno,18.25
2023-12-22,Kern,12.166666666666666
2023-12-22,Kings,20.5
2023-12-22,Madera,16.0
2023-12-22,Merced,14.0
2023-12-22,San Joaquin,15.333333333333334
2023-12-22,Stanislaus,16.0
2023-12-22,Tulare,27.0
2023-12-23,Fresno,26.75
2023-12-23,Kern,17.166666666666668
2023-12-23,Kings,23.5
2023-12-23,Madera,26.0
2023-12-23,Merced,25.0
2023-12-23,San Joaquin,14.666666666666666
2023-12-23,Stanislaus,17.0
2023-12-23,Tulare,26.0
2023-12-24,Fresno,31.0
2023-12-24,Kern,17.0
2023-12-24,Kings,23.5
2023-12-24,Madera,40.0
2023-12-24,Merced,36.0
2023-12-24,San Joaquin,20.333333333333332
2023-12-24,Stanislaus,28.5
2023-12-24,Tulare,27.0
2023-12-25,Fresno,28.25
2023-12-25,Kern,19.833333333333332
2023-12-25,Kings,30.5
2023-12-25,Madera,41.0
2023-12-25,Merced,36.0
2023-12-25,San Joaquin,26.0
2023-12-25,Stanislaus,32.5
2023-12-25,Tulare,35.0
2023-12-26,Fresno,40.5
2023-12-26,Kern,28.0
2023-12-26,Kings,41.0
2023-12-26,Madera,37.0
2023-12-26,Merced,41.0
2023-12-26,San Joaquin,33.666666666666664
2023-12-26,Stanislaus,40.0
2023-12-26,Tulare,49.0
2023-12-27,Fresno,31.25
2023-12-27,Kern,28.0
2023-12-27,Kings,38.0
2023-12-27,Madera,37.0
2023-12-27,Merced,50.0
2023-12-27,San Joaquin,27.0
2023-12-27,Stanislaus,40.0
2023-12-27,Tulare,38.0
2023-12-28,Fresno,25.75
2023-12-28,Kern,19.6
2023-12-28,Kings,40.5
2023-12-28,Madera,23.0
2023-12-28,Merced,28.0
2023-12-28,San Joaquin,17.0
2023-12-28,Stanislaus,23.5
2023-12-28,Tulare,25.0
2023-12-29,Fresno,18.0
2023-12-29,Kern,19.5
2023-12-29,Kings,24.0
2023-12-29,Madera,12.0
2023-12-29,Merced,17.0
2023-12-29,San Joaquin,17.0
2023-12-29,Stanislaus,19.0
2023-12-29,Tulare,20.0
2023-12-30,Fresno,9.5
2023-12-30,Kern,8.166666666666666
2023-12-30,Kings,11.5
2023-12-30,Madera,7.0
2023-12-30,Merced,10.0
2023-12-30,San Joaquin,6.0
2023-12-30,Stanislaus,7.5
2023-12-30,Tulare,16.0
2023-12-31,Fresno,9.25
2023-12-31,Kern,12.333333333333334
2023-12-31,Kings,13.5
2023-12-31,Madera,10.0
2023-12-31,Merced,13.0
2023-12-31,San Joaquin,20.333333333333332
2023-12-31,Stanislaus,14.5
2023-12-31,Tulare,10.0
2024-01-01,Fresno,17.75
2024-01-01,Kern,12.2
2024-01-01,Kings,16.5
2024-01-01,Madera,14.0
2024-01-01,Merced,18.0
2024-01-01,San Joaquin,9.333333333333334
2024-01-01,Stanislaus,13.0
2024-01-01,Tulare,29.0
2024-01-02,Fresno,18.25
2024-01-02,Kern,11.6
2024-01-02,Kings,16.0
2024-01-02,Madera,19.0
2024-01-02,Merced,20.0
2024-01-02,San Joaquin,10.0
2024-01-02,Stanislaus,12.5
2024-01-02,Tulare,19.0
2024-01-03,Fresno,7.5
2024-01-03,Kern,5.0
2024-01-03,Kings,8.0
2024-01-03,Madera,9.0
2024-01-03,Merced,11.0
2024-01-03,San Joaquin,7.0
2024-01-03,Stanislaus,8.5
2024-01-03,Tulare,11.0
2024-01-04,Fresno,12.0
2024-01-04,Kern,9.4
2024-01-04,Kings,15.5
2024-01-04,Madera,9.0
2024-01-04,Merced,13.0
2024-01-04,San Joaquin,10.0
2024-01-04,Stanislaus,8.5
2024-01-04,Tulare,14.0
2024-01-05,Fresno,22.0
2024-01-05,Kern,13.8
2024-01-05,Kings,23.5
2024-01-05,Madera,18.0
2024-01-05,Merced,24.0
2024-01-05,San Joaquin,12.333333333333334
2024-01-05,Stanislaus,19.5
2024-01-05,Tulare,23.0
2024-01-06,Fresno,16.5
2024-01-06,Kern,21.6
2024-01-06,Kings,21.0
2024-01-06,Madera,18.0
2024-01-06,Merced,20.0
2024-01-06,San Joaquin,12.333333333333334
2024-01-06,Stanislaus,20.0
2024-01-06,Tulare,22.0
2024-01-07,Fresno,8.0
2024-01-07,Kern,9.166666666666666
2024-01-07,Kings,9.5
2024-01-07,Madera,7.0
2024-01-07,Merced,6.0
2024-01-07,San Joaquin,4.666666666666667
2024-01-07,Stanislaus,4.5
2024-01-07,Tulare,13.0
2024-01-08,Fresno,15.5
2024-01-08,Kern,10.0
2024-01-08,Kings,19.5
2024-01-08,Madera,10.0
2024-01-08,Merced,14.0
2024-01-08,San Joaquin,9.0
2024-01-08,Stanislaus,12.5
2024-01-08,Tulare,16.0
2024-01-09,Fresno,15.75
2024-01-09,Kern,13.5
2024-01-09,Kings,26.5
2024-01-09,Madera,12.0
2024-01-09,Merced,18.0
2024-01-09,San Joaquin,16.333333333333332
2024-01-09,Stanislaus,16.5
2024-01-09,Tulare,19.0
2024-01-10,Fresno,12.5
2024-01-10,Kern,17.666666666666668
2024-01-10,Kings,20.5
2024-01-10,Madera,12.0
2024-01-10,Merced,17.0
2024-01-10,San Joaquin,14.333333333333334
2024-01-10,Stanislaus,12.0
2024-01-10,Tulare,21.0
2024-01-11,Fresno,9.25
2024-01-11,Kern,8.0
2024-01-11,Kings,12.5
2024-01-11,Madera,7.0
2024-01-11,Merced,12.0
2024-01-11,San Joaquin,8.0
2024-01-11,Stanislaus,11.5
2024-01-11,Tulare,11.0
2024-01-12,Fresno,18.5
2024-01-12,Kern,11.666666666666666
2024-01-12,Kings,21.5
2024-01-12,Madera,16.0
2024-01-12,Merced,21.0
2024-01-12,San Joaquin,17.666666666666668
2024-01-12,Stanislaus,20.0
2024-01-12,Tulare,19.0
2024-01-13,Fresno,25.25
2024-01-13,Kern,15.5
2024-01-13,Kings,28.5
2024-01-13,Madera,22.0
2024-01-13,Merced,23.0
2024-01-13,San Joaquin,15.0
2024-01-13,Stanislaus,20.0
2024-01-13,Tulare,23.0
2024-01-14,Fresno,14.75
2024-01-14,Kern,12.166666666666666
2024-01-14,Kings,26.5
2024-01-14,Madera,15.0
2024-01-14,Merced,16.0
2024-01-14,San Joaquin,11.666666666666666
2024-01-14,Stanislaus,14.5
2024-01-14,Tulare,22.0
2024-01-15,Fresno,6.25
2024-01-15,Kern,15.833333333333334
2024-01-15,Kings,13.5
2024-01-15,Madera,8.0
2024-01-15,Merced,10.0
2024-01-15,San Joaquin,9.0
2024-01-15,Stanislaus,10.0
2024-01-15,Tulare,18.0
2024-01-16,Fresno,12.0
2024-01-16,Kern,22.6
2024-01-16,Kings,14.5
2024-01-16,Madera,10.0
2024-01-16,Merced,13.0
2024-01-16,San Joaquin,12.666666666666666
2024-01-16,Stanislaus,13.0
2024-01-16,Tulare,17.0
2024-01-17,Fresno,15.75
2024-01-17,Kern,15.6
2024-01-17,Kings,21.5
2024-01-17,Madera,17.0
2024-01-17,Merced,20.0
2024-01-17,San Joaquin,12.333333333333334
2024-01-17,Stanislaus,14.5
2024-01-17,Tulare,22.0
2024-01-18,Fresno,18.0
2024-01-18,Kern,19.0
2024-01-18,Kings,17.5
2024-01-18,Madera,14.0
2024-01-18,Merced,21.0
2024-01-18,San Joaquin,26.5
2024-01-18,Stanislaus,22.0
2024-01-18,Tulare,23.0
2024-01-19,Fresno,22.0
2024-01-19,Kern,25.2
2024-01-19,Kings,32.5
2024-01-19,Madera,20.0
2024-01-19,Merced,26.0
2024-01-19,San Joaquin,25.333333333333332
2024-01-19,Stanislaus,22.5
2024-01-19,Tulare,31.0
2024-01-20,Fresno,7.25
2024-01-20,Kern,20.6
2024-01-20,Kings,15.5
2024-01-20,Madera,6.0
2024-01-20,Merced,7.0
2024-01-20,San Joaquin,6.333333333333333
2024-01-20,Stanislaus,7.5
2024-01-20,Tulare,15.0
2024-01-21,Fresno,4.0
2024-01-21,Kern,9.6
2024-01-21,Kings,5.5
2024-01-21,Madera,4.0
2024-01-21,Merced,6.0
2024-01-21,San Joaquin,4.666666666666667
2024-01-21,Stanislaus,5.0
2024-01-21,Tulare,6.0
2024-01-22,Fresno,4.5
2024-01-22,Kern,5.75
2024-01-22,Kings,6.0
2024-01-22,Madera,4.0
2024-01-22,Merced,5.0
2024-01-22,San Joaquin,3.6666666666666665
2024-01-22,Stanislaus,4.5
2024-01-22,Tulare,6.0
2024-01-23,Fresno,8.5
2024-01-23,Kern,10.25
2024-01-23,Kings,8.5
2024-01-23,Madera,8.0
2024-01-23,Merced,14.0
2024-01-23,San Joaquin,10.0
2024-01-23,Stanislaus,11.5
2024-01-23,Tulare,13.0
2024-01-24,Fresno,11.25
2024-01-24,Kern,14.25
2024-01-24,Kings,9.5
2024-01-24,Madera,7.0
2024-01-24,Merced,11.0
2024-01-24,San Joaquin,6.333333333333333
2024-01-24,Stanislaus,8.5
2024-01-24,Tulare,15.0
2024-01-25,Fresno,10.25
2024-01-25,Kern,9.75
2024-01-25,Kings,9.5
2024-01-25,Madera,11.0
2024-01-25,Merced,11.0
2024-01-25,San Joaquin,14.666666666666666
2024-01-25,Stanislaus,12.5
2024-01-25,Tulare,14.0
2024-01-26,Fresno,19.25
2024-01-26,Kern,16.0
2024-01-26,Kings,20.0
2024-01-26,Madera,16.0
2024-01-26,Merced,22.0
2024-01-26,San Joaquin,20.333333333333332
2024-01-26,Stanislaus,24.5
2024-01-26,Tulare,19.0
2024-01-27,Fresno,21.5
2024-01-27,Kern,17.2
2024-01-27,Kings,24.0
2024-01-27,Madera,22.0
2024-01-27,Merced,34.0
2024-01-27,San Joaquin,16.666666666666668
2024-01-27,Stanislaus,25.5
2024-01-27,Tulare,27.0
2024-01-28,Fresno,23.5
2024-01-28,Kern,23.6
2024-01-28,Kings,28.0
2024-01-28,Madera,17.0
2024-01-28,Merced,23.0
2024-01-28,San Joaquin,24.333333333333332
2024-01-28,Stanislaus,27.0
2024-01-28,Tulare,33.0
2024-01-29,Fresno,31.0
2024-01-29,Kern,30.6
2024-01-29,Kings,37.5
2024-01-29,Madera,22.0
2024-01-29,Merced,35.0
2024-01-29,San Joaquin,26.666666666666668
2024-01-29,Stanislaus,30.0
2024-01-29,Tulare,33.0
2024-01-30,Fresno,30.0
2024-01-30,Kern,25.0
2024-01-30,Kings,41.5
2024-01-30,Madera,26.0
2024-01-30,Merced,38.0
2024-01-30,San Joaquin,32.333333333333336
2024-01-30,Stanislaus,36.5
2024-01-30,Tulare,26.0
2024-01-31,Fresno,21.75
2024-01-31,Kern,36.6
2024-01-31,Kings,25.5
2024-01-31,Madera,16.0
2024-01-31,Merced,21.0
2024-01-31,San Joaquin,23.666666666666668
2024-01-31,Stanislaus,21.0
2024-01-31,Tulare,20.0
2024-02-01,Fresno,4.25
2024-02-01,Kern,9.8
2024-02-01,Kings,7.0
2024-02-01,Madera,5.0
2024-02-01,Merced,7.0
2024-02-01,San Joaquin,5.666666666666667
2024-02-01,Stanislaus,5.5
2024-02-01,Tulare,7.0
2024-02-02,Fresno,6.0
2024-02-02,Kern,5.0
2024-02-02,Kings,8.0
2024-02-02,Madera,4.0
2024-02-02,Merced,8.0
2024-02-02,San Joaquin,6.333333333333333
2024-02-02,Stanislaus,6.0
2024-02-02,Tulare,8.0
2024-02-03,Fresno,10.25
2024-02-03,Kern,6.4
2024-02-03,Kings,9.5
2024-02-03,Madera,7.0
2024-02-03,Merced,11.0
2024-02-03,San Joaquin,8.0
2024-02-03,Stanislaus,9.0
2024-02-03,Tulare,13.0
2024-02-04,Fresno,4.25
2024-02-04,Kern,11.4
2024-02-04,Kings,13.0
2024-02-04,Madera,7.0
2024-02-04,Merced,11.0
2024-02-04,San Joaquin,5.333333333333333
2024-02-04,Stanislaus,8.5
2024-02-04,Tulare,7.0
2024-02-05,Fresno,4.0
2024-02-05,Kern,5.2
2024-02-05,Kings,4.0
2024-02-05,Madera,4.0
2024-02-05,Merced,6.0
2024-02-05,San Joaquin,4.666666666666667
2024-02-05,Stanislaus,7.0
2024-02-05,Tulare,5.0
2024-02-06,Fresno,2.25
2024-02-06,Kern,2.6
2024-02-06,Kings,4.0
2024-02-06,Madera,1.0
2024-02-06,San Joaquin,9.333333333333334
2024-02-06,Stanislaus,11.0
2024-02-06,Tulare,5.0
2024-02-07,Fresno,7.0
2024-02-07,Kern,3.5
2024-02-07,Kings,6.5
2024-02-07,Madera,7.0
2024-02-07,Merced,10.0
2024-02-07,San Joaquin,9.333333333333334
2024-02-07,Stanislaus,10.0
2024-02-07,Tulare,7.0
2024-02-08,Fresno,10.75
2024-02-08,Kern,6.0
2024-02-08,Kings,10.5
2024-02-08,Madera,4.0
2024-02-08,Merced,10.0
2024-02-08,San Joaquin,5.333333333333333
2024-02-08,Stanislaus,9.0
2024-02-08,Tulare,15.0
2024-02-09,Fresno,9.5
2024-02-09,Kern,11.166666666666666
2024-02-09,Kings,14.5
2024-02-09,Madera,8.0
2024-02-09,Merced,11.0
2024-02-09,San Joaquin,8.666666666666666
2024-02-09,Stanislaus,9.0
2024-02-09,Tulare,18.0
2024-02-10,Fresno,15.25
2024-02-10,Kern,7.666666666666667
2024-02-10,Kings,16.5
2024-02-10,Madera,15.0
2024-02-10,Merced,22.0
2024-02-10,San Joaquin,7.0
2024-02-10,Stanislaus,11.0
2024-02-10,Tulare,17.0
2024-02-11,Fresno,15.75
2024-02-11,Kern,8.5
2024-02-11,Kings,19.5
2024-02-11,Madera,14.0
2024-02-11,Merced,27.0
2024-02-11,San Joaquin,15.666666666666666
2024-02-11,Stanislaus,19.0
2024-02-11,Tulare,15.0
2024-02-12,Fresno,24.0
2024-02-12,Kern,14.0
2024-02-12,Kings,23.5
2024-02-12,Madera,18.0
2024-02-12,Merced,29.0
2024-02-12,San Joaquin,26.333333333333332
2024-02-12,Stanislaus,23.0
2024-02-12,Tulare,22.0
2024-02-13,Fresno,22.5
2024-02-13,Kern,18.5
2024-02-13,Kings,31.5
2024-02-13,Madera,18.0
2024-02-13,Merced,34.0
2024-02-13,San Joaquin,23.333333333333332
2024-02-13,Stanislaus,25.5
2024-02-13,Tulare,28.0
2024-02-14,Fresno,23.5
2024-02-14,Kern,18.666666666666668
2024-02-14,Kings,21.0
2024-02-14,Madera,20.0
2024-02-14,Merced,27.0
2024-02-14,San Joaquin,20.333333333333332
2024-02-14,Stanislaus,20.0
2024-02-14,Tulare,25.0
2024-02-15,Fresno,8.5
2024-02-15,Kern,5.5
2024-02-15,Kings,12.0
2024-02-15,Madera,8.0
2024-02-15,Merced,14.0
2024-02-15,San Joaquin,7.0
2024-02-15,Stanislaus,7.5
2024-02-15,Tulare,11.0
2024-02-16,Fresno,19.5
2024-02-16,Kern,11.666666666666666
2024-02-16,Kings,22.0
2024-02-16,Madera,13.0
2024-02-16,Merced,21.0
2024-02-16,San Joaquin,16.0
2024-02-16,Stanislaus,22.0
2024-02-16,Tulare,21.0
2024-02-17,Fresno,10.75
2024-02-17,Kern,10.0
2024-02-17,Kings,16.5
2024-02-17,Madera,9.0
2024-02-17,Merced,13.0
2024-02-17,San Joaquin,12.666666666666666
2024-02-17,Stanislaus,14.0
2024-02-17,Tulare,13.0
2024-02-18,Fresno,3.25
2024-02-18,Kern,3.6666666666666665
2024-02-18,Kings,7.0
2024-02-18,Madera,4.0
2024-02-18,Merced,5.0
2024-02-18,San Joaquin,4.666666666666667
2024-02-18,Stanislaus,7.5
2024-02-18,Tulare,5.0
2024-02-19,Fresno,4.25
2024-02-19,Kern,3.0
2024-02-19,Kings,7.5
2024-02-19,Madera,4.0
2024-02-19,Merced,6.0
2024-02-19,San Joaquin,6.0
2024-02-19,Stanislaus,5.0
2024-02-19,Tulare,7.0
2024-02-20,Fresno,9.25
2024-02-20,Kern,5.666666666666667
2024-02-20,Kings,12.0
2024-02-20,Madera,7.0
2024-02-20,Merced,9.0
2024-02-20,San Joaquin,9.0
2024-02-20,Stanislaus,8.0
2024-02-20,Tulare,9.0
2024-02-21,Fresno,5.25
2024-02-21,Kern,6.5
2024-02-21,Kings,7.0
2024-02-21,Madera,7.0
2024-02-21,Merced,8.0
2024-02-21,San Joaquin,7.666666666666667
2024-02-21,Stanislaus,7.5
2024-02-21,Tulare,10.0
2024-02-22,Fresno,12.5
2024-02-22,Kern,11.666666666666666
2024-02-22,Kings,16.0
2024-02-22,Madera,10.0
2024-02-22,Merced,16.0
2024-02-22,San Joaquin,12.333333333333334
2024-02-22,Stanislaus,12.0
2024-02-22,Tulare,15.0
2024-02-23,Fresno,22.25
2024-02-23,Kern,15.166666666666666
2024-02-23,Kings,21.5
2024-02-23,Madera,22.0
2024-02-23,Merced,26.0
2024-02-23,San Joaquin,11.0
2024-02-23,Stanislaus,15.0
2024-02-23,Tulare,25.0
2024-02-24,Fresno,21.0
2024-02-24,Kern,17.0
2024-02-24,Kings,29.0
2024-02-24,Madera,19.0
2024-02-24,Merced,26.0
2024-02-24,San Joaquin,16.333333333333332
2024-02-24,Stanislaus,21.5
2024-02-24,Tulare,31.0
2024-02-25,Fresno,17.25
2024-02-25,Kern,17.5
2024-02-25,Kings,24.5
2024-02-25,Madera,16.0
2024-02-25,Merced,20.0
2024-02-25,San Joaquin,16.0
2024-02-25,Stanislaus,20.0
2024-02-25,Tulare,25.0
2024-02-26,Fresno,24.25
2024-02-26,Kern,15.5
2024-02-26,Kings,20.0
2024-02-26,Madera,22.0
2024-02-26,Merced,16.0
2024-02-26,San Joaquin,10.0
2024-02-26,Stanislaus,11.5
2024-02-26,Tulare,31.0
2024-02-27,Fresno,12.5
2024-02-27,Kern,14.333333333333334
2024-02-27,Kings,13.5
2024-02-27,Madera,14.0
2024-02-27,Merced,15.0
2024-02-27,San Joaquin,8.666666666666666
2024-02-27,Stanislaus,12.0
2024-02-27,Tulare,14.0
2024-02-28,Fresno,26.25
2024-02-28,Kern,20.4
2024-02-28,Kings,23.5
2024-02-28,Madera,19.0
2024-02-28,Merced,24.0
2024-02-28,San Joaquin,19.666666666666668
2024-02-28,Stanislaus,24.0
2024-02-28,Tulare,28.0
2024-02-29,Fresno,20.25
2024-02-29,Kern,16.8
2024-02-29,Kings,18.0
2024-02-29,Madera,18.0
2024-02-29,Merced,20.0
2024-02-29,San Joaquin,14.0
2024-02-29,Stanislaus,16.5
2024-02-29,Tulare,17.0
2024-03-01,Fresno,4.75
2024-03-01,Kern,9.5
2024-03-01,Kings,7.0
2024-03-01,Madera,3.0
2024-03-01,Merced,4.0
2024-03-01,San Joaquin,2.3333333333333335
2024-03-01,Stanislaus,3.5
2024-03-01,Tulare,7.0
2024-03-02,Fresno,2.75
2024-03-02,Kern,4.666666666666667
2024-03-02,Kings,4.0
2024-03-02,Madera,3.0
2024-03-02,Merced,6.0
2024-03-02,San Joaquin,3.0
2024-03-02,Stanislaus,3.5
2024-03-02,Tulare,3.0
2024-03-03,Fresno,2.5
2024-03-03,Kern,9.833333333333334
2024-03-03,Kings,6.5
2024-03-03,Madera,2.0
2024-03-03,Merced,4.0
2024-03-03,San Joaquin,3.3333333333333335
2024-03-03,Stanislaus,3.5
2024-03-03,Tulare,5.0
2024-03-04,Fresno,6.5
2024-03-04,Kern,7.5
2024-03-04,Kings,10.0
2024-03-04,Madera,5.0
2024-03-04,Merced,11.0
2024-03-04,San Joaquin,8.0
2024-03-04,Stanislaus,10.5
2024-03-04,Tulare,9.0
2024-03-05,Fresno,14.0
2024-03-05,Kern,12.833333333333334
2024-03-05,Kings,19.0
2024-03-05,Madera,8.0
2024-03-05,Merced,17.0
2024-03-05,San Joaquin,11.0
2024-03-05,Stanislaus,13.5
2024-03-05,Tulare,16.0
2024-03-06,Fresno,10.5
2024-03-06,Kern,10.833333333333334
2024-03-06,Kings,13.0
2024-03-06,Madera,6.0
2024-03-06,Merced,15.0
2024-03-06,San Joaquin,11.666666666666666
2024-03-06,Stanislaus,11.0
2024-03-06,Tulare,10.0
2024-03-07,Fresno,11.5
2024-03-07,Kern,7.2
2024-03-07,Kings,11.0
2024-03-07,San Joaquin,7.0
2024-03-07,Stanislaus,11.5
2024-03-07,Tulare,13.0
2024-03-08,Fresno,19.0
2024-03-08,Kern,13.166666666666666
2024-03-08,Kings,20.0
2024-03-08,San Joaquin,11.333333333333334
2024-03-08,Stanislaus,15.0
2024-03-08,Tulare,16.0
2024-03-09,Fresno,13.5
2024-03-09,Kern,12.833333333333334
2024-03-09,Kings,21.0
2024-03-09,San Joaquin,9.666666666666666
2024-03-09,Stanislaus,13.5
2024-03-09,Tulare,15.0
2024-03-10,Fresno,12.25
2024-03-10,Kern,10.0
2024-03-10,Kings,13.5
2024-03-10,San Joaquin,7.666666666666667
2024-03-10,Stanislaus,10.0
2024-03-10,Tulare,21.0
2024-03-11,Fresno,15.5
2024-03-11,Kern,11.833333333333334
2024-03-11,Kings,15.5
2024-03-11,San Joaquin,11.666666666666666
2024-03-11,Stanislaus,14.5
2024-03-11,Tulare,21.0
2024-03-12,Fresno,6.25
2024-03-12,Kern,16.0
2024-03-12,Kings,9.5
2024-03-12,Merced,9.0
2024-03-12,San Joaquin,10.333333333333334
2024-03-12,Stanislaus,9.0
2024-03-12,Tulare,10.0
2024-03-13,Fresno,14.75
2024-03-13,Kern,15.5
2024-03-13,Kings,18.0
2024-03-13,Merced,10.0
2024-03-13,San Joaquin,9.666666666666666
2024-03-13,Stanislaus,11.0
2024-03-13,Tulare,16.0
2024-03-14,Fresno,23.0
2024-03-14,Kern,28.666666666666668
2024-03-14,Kings,20.0
2024-03-14,Merced,13.0
2024-03-14,San Joaquin,11.0
2024-03-14,Stanislaus,8.0
2024-03-14,Tulare,20.0
2024-03-15,Fresno,22.5
2024-03-15,Kern,17.666666666666668
2024-03-15,Kings,31.5
2024-03-15,Madera,16.0
2024-03-15,Merced,16.0
2024-03-15,San Joaquin,10.0
2024-03-15,Stanislaus,12.5
2024-03-15,Tulare,21.0
2024-03-16,Fresno,16.0
2024-03-16,Kern,14.4
2024-03-16,Kings,27.5
2024-03-16,Madera,15.0
2024-03-16,Merced,18.0
2024-03-16,San Joaquin,15.0
2024-03-16,Stanislaus,15.0
2024-03-16,Tulare,17.0
2024-03-17,Fresno,16.5
2024-03-17,Kern,13.166666666666666
2024-03-17,Kings,21.5
2024-03-17,Madera,14.0
2024-03-17,Merced,17.0
2024-03-17,San Joaquin,12.0
2024-03-17,Stanislaus,15.5
2024-03-17,Tulare,18.0
2024-03-18,Fresno,27.0
2024-03-18,Kern,24.5
2024-03-18,Kings,39.0
2024-03-18,Madera,23.0
2024-03-18,Merced,22.0
2024-03-18,San Joaquin,19.666666666666668
2024-03-18,Stanislaus,22.5
2024-03-18,Tulare,26.0
2024-03-19,Fresno,25.75
2024-03-19,Kern,25.333333333333332
2024-03-19,Kings,37.0
2024-03-19,Madera,23.0
2024-03-19,Merced,24.0
2024-03-19,San Joaquin,17.666666666666668
2024-03-19,Stanislaus,22.5
2024-03-19,Tulare,29.0
2024-03-20,Fresno,18.0
2024-03-20,Kern,24.0
2024-03-20,Kings,26.5
2024-03-20,Madera,22.0
2024-03-20,Merced,17.0
